seed_index,norad_id,object_name,orbit_class,service_class,station_index,station_id,station_name,support_possible,compatible,active,station_orbit_mask,station_service_mask,period_min,perigee_km,apogee_km
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.984268,19956.882782,20407.930715
19,29601,GPS BIIRM-3 (PRN 12),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.984268,19956.882782,20407.930715
20,30580,THEMIS A,HEO,SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,2,1003,Svalbard Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,8,1009,Cape Town EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,9,1010,Santiago EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,10,1011,McMurdo Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,12,1013,Tromso Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,14,1015,Alaska Mixed Profile,1,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,1639.567207,1188.956989,78172.480520
20,30580,THEMIS A,HEO,SCIENCE,15,1016,Kwajalein Mixed Profile,1,0,0,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,1639.567207,1188.956989,78172.480520
21,30797,THEMIS D,HEO,SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,2,1003,Svalbard Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,8,1009,Cape Town EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,9,1010,Santiago EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,10,1011,McMurdo Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,12,1013,Tromso Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,14,1015,Alaska Mixed Profile,1,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,1644.330956,1359.772238,78180.010477
21,30797,THEMIS D,HEO,SCIENCE,15,1016,Kwajalein Mixed Profile,1,0,0,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,1644.330956,1359.772238,78180.010477
22,30798,THEMIS E,HEO,SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,2,1003,Svalbard Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,8,1009,Cape Town EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,9,1010,Santiago EO Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,10,1011,McMurdo Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,12,1013,Tromso Polar Profile,1,0,0,LEO,EARTH_OBS|SCIENCE,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,14,1015,Alaska Mixed Profile,1,0,0,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,1635.908995,809.926204,78414.437912
22,30798,THEMIS E,HEO,SCIENCE,15,1016,Kwajalein Mixed Profile,1,0,0,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,1635.908995,809.926204,78414.437912
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,718.015723,19735.255092,20631.109896
23,32260,GPS BIIRM-4 (PRN 15),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,718.015723,19735.255092,20631.109896
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.977117,20086.283713,20278.177041
24,32384,GPS BIIRM-5 (PRN 29),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.977117,20086.283713,20278.177041
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,718.020295,19622.266568,20744.323909
25,32711,GPS BIIRM-6 (PRN 07),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,718.020295,19622.266568,20744.323909
26,33053,FGRST (GLAST),LEO,SCIENCE,0,1001,NL Navigation Profile,1,0,0,MEO,NAV,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,1,1002,NL Science Profile,1,1,1,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,2,1003,Svalbard Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,3,1004,Canberra Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,4,1005,Goldstone Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,5,1006,Madrid Deep Profile,1,0,0,MEO|GEO|HEO,NAV|RELAY|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,6,1007,Hawaii Navigation Profile,1,0,0,MEO,NAV,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,8,1009,Cape Town EO Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,9,1010,Santiago EO Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,10,1011,McMurdo Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,12,1013,Tromso Polar Profile,1,1,1,LEO,EARTH_OBS|SCIENCE,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,94.574656,492.102489,503.868907
26,33053,FGRST (GLAST),LEO,SCIENCE,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,94.574656,492.102489,503.868907
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.920994,20041.649040,20320.043468
27,35752,GPS BIIRM-8 (PRN 05),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.920994,20041.649040,20320.043468
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,3,1004,Canberra Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,4,1005,Goldstone Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,5,1006,Madrid Deep Profile,1,1,1,MEO|GEO|HEO,NAV|RELAY|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,6,1007,Hawaii Navigation Profile,1,1,1,MEO,NAV,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,7,1008,Singapore Relay Profile,1,0,0,GEO,RELAY,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,8,1009,Cape Town EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,9,1010,Santiago EO Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,10,1011,McMurdo Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,11,1012,Tokyo Science Profile,1,1,1,LEO|MEO|HEO,NAV|SCIENCE|CREWED,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,12,1013,Tromso Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,13,1014,Equatorial Relay Profile,1,0,0,GEO,RELAY,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,14,1015,Alaska Mixed Profile,1,1,1,LEO|MEO,NAV|EARTH_OBS|SCIENCE|CREWED,717.971442,19842.900412,20521.280442
28,36585,GPS BIIF-1  (PRN 25),MEO,NAV,15,1016,Kwajalein Mixed Profile,1,1,1,LEO|MEO|GEO,NAV|RELAY|EARTH_OBS|SCIENCE|CREWED,717.971442,19842.900412,20521.280442
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,0,1001,NL Navigation Profile,1,1,1,MEO,NAV,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,1,1002,NL Science Profile,1,0,0,LEO|HEO,EARTH_OBS|SCIENCE|CREWED,717.961227,19693.270170,20670.406814
29,38833,GPS BIIF-3  (PRN 24),MEO,NAV,2,1003,Svalbard Polar Profile,0,0,0,LEO,EARTH_OBS|SCIENCE,717.961227,19693.270170,20670.406814
