timestamp, utilization_gpu_pct, utilization_memory_pct, memory_used_mib, power_draw_w, temperature_gpu_c, clocks_sm_mhz, clocks_mem_mhz
2026/08/17 08:30:05.998, 100, 0, 612, 77.24, 74, 2767, 11001
2026/08/17 08:30:06.292, 100, 0, 612, 76.38, 74, 2767, 14001
2026/08/17 08:30:06.590, 100, 0, 612, 76.57, 74, 2767, 11001
2026/08/17 08:30:06.888, 100, 0, 612, 76.57, 74, 2767, 11001
2026/08/17 08:30:07.188, 100, 0, 612, 77.07, 74, 2767, 9001
2026/08/17 08:30:07.486, 100, 0, 612, 77.07, 74, 2767, 9001
2026/08/17 08:30:07.785, 100, 0, 612, 76.18, 74, 2767, 11001
2026/08/17 08:30:08.082, 100, 0, 614, 71.69, 73, 2767, 11001
2026/08/17 08:30:08.379, 100, 0, 614, 71.69, 73, 2767, 11001
2026/08/17 08:30:08.676, 100, 0, 614, 71.34, 74, 2767, 14001
2026/08/17 08:30:08.974, 100, 0, 614, 71.34, 74, 2767, 14001
2026/08/17 08:30:09.273, 100, 0, 614, 75.66, 74, 2767, 14001
2026/08/17 08:30:09.571, 100, 0, 614, 77.76, 74, 2767, 11001
2026/08/17 08:30:09.868, 100, 0, 614, 77.76, 74, 2767, 11001
2026/08/17 08:30:10.181, 100, 0, 614, 77.10, 74, 2767, 14001
2026/08/17 08:30:10.477, 100, 0, 614, 77.10, 74, 2767, 14001
2026/08/17 08:30:10.774, 100, 0, 614, 77.31, 74, 2767, 14001
2026/08/17 08:30:11.072, 100, 0, 614, 77.54, 74, 2767, 11001
2026/08/17 08:30:11.369, 100, 0, 614, 77.54, 74, 2767, 11001
2026/08/17 08:30:11.680, 100, 0, 614, 76.83, 74, 2767, 9001
2026/08/17 08:30:11.977, 100, 0, 614, 76.83, 74, 2767, 9001
2026/08/17 08:30:12.274, 100, 0, 614, 75.16, 73, 2767, 11001
2026/08/17 08:30:12.573, 100, 0, 614, 70.68, 73, 2767, 14001
2026/08/17 08:30:12.870, 100, 0, 614, 70.68, 73, 2767, 14001
2026/08/17 08:30:13.167, 100, 0, 614, 71.75, 74, 2767, 14001
2026/08/17 08:30:13.463, 100, 0, 614, 71.75, 74, 2767, 14001
2026/08/17 08:30:13.761, 100, 0, 614, 76.20, 74, 2767, 11001
2026/08/17 08:30:14.059, 100, 0, 614, 76.92, 74, 2767, 14001
2026/08/17 08:30:14.358, 100, 0, 614, 76.92, 74, 2767, 14001
2026/08/17 08:30:14.657, 100, 0, 614, 77.42, 74, 2767, 11001
2026/08/17 08:30:14.956, 100, 0, 614, 77.42, 74, 2767, 11001
2026/08/17 08:30:15.271, 100, 0, 614, 77.14, 74, 2767, 11001
2026/08/17 08:30:15.571, 100, 0, 614, 76.03, 74, 2767, 9001
2026/08/17 08:30:15.871, 100, 0, 614, 76.03, 74, 2767, 9001
2026/08/17 08:30:16.167, 100, 0, 614, 73.63, 73, 2767, 11001
2026/08/17 08:30:16.464, 100, 0, 614, 73.63, 73, 2767, 11001
2026/08/17 08:30:16.760, 100, 0, 614, 70.89, 73, 2767, 14001
2026/08/17 08:30:17.057, 100, 0, 614, 70.89, 73, 2767, 14001
2026/08/17 08:30:17.369, 100, 0, 614, 73.58, 74, 2767, 14001
2026/08/17 08:30:17.664, 100, 0, 614, 77.49, 73, 2767, 11001
2026/08/17 08:30:17.962, 100, 0, 614, 77.49, 73, 2767, 11001
2026/08/17 08:30:18.258, 100, 0, 614, 76.67, 73, 2767, 9001
2026/08/17 08:30:18.558, 100, 0, 614, 76.67, 73, 2767, 9001
2026/08/17 08:30:18.856, 100, 0, 614, 75.68, 73, 2767, 11001
2026/08/17 08:30:19.153, 100, 0, 614, 71.06, 73, 2767, 11001
2026/08/17 08:30:19.450, 100, 0, 614, 71.06, 73, 2767, 11001
2026/08/17 08:30:19.747, 100, 0, 614, 70.90, 74, 2767, 14001
2026/08/17 08:30:20.043, 100, 0, 614, 70.90, 74, 2767, 14001
2026/08/17 08:30:20.340, 100, 0, 614, 74.81, 73, 2767, 11001
2026/08/17 08:30:20.638, 100, 0, 614, 76.36, 73, 2767, 9001
2026/08/17 08:30:20.935, 100, 0, 614, 76.36, 73, 2767, 9001
2026/08/17 08:30:21.233, 100, 0, 614, 74.86, 73, 2767, 11001
2026/08/17 08:30:21.530, 100, 0, 614, 74.86, 73, 2767, 11001
2026/08/17 08:30:21.826, 100, 0, 614, 70.25, 73, 2767, 14001
2026/08/17 08:30:22.124, 100, 0, 614, 71.56, 73, 2767, 14001
2026/08/17 08:30:22.419, 100, 0, 614, 71.56, 73, 2767, 14001
2026/08/17 08:30:22.718, 100, 0, 614, 76.62, 73, 2767, 11001
2026/08/17 08:30:23.017, 100, 0, 614, 76.62, 73, 2767, 11001
2026/08/17 08:30:23.314, 100, 0, 614, 76.04, 73, 2767, 9001
2026/08/17 08:30:23.609, 100, 0, 614, 74.05, 73, 2767, 11001
2026/08/17 08:30:23.906, 100, 0, 2472, 74.05, 73, 2767, 11001
2026/08/17 08:30:24.202, 100, 1, 2472, 68.95, 73, 2767, 14001
2026/08/17 08:30:24.499, 100, 1, 2472, 68.95, 73, 2767, 14001
2026/08/17 08:30:24.796, 100, 0, 2472, 72.21, 74, 2767, 14001
2026/08/17 08:30:25.090, 100, 1, 2472, 79.82, 73, 2767, 14001
2026/08/17 08:30:25.390, 100, 1, 2472, 79.82, 73, 2767, 14001
2026/08/17 08:30:25.701, 100, 1, 2472, 79.13, 74, 2767, 11001
2026/08/17 08:30:25.998, 100, 1, 2472, 79.13, 74, 2767, 11001
2026/08/17 08:30:26.295, 100, 1, 2472, 78.50, 74, 2767, 11001
2026/08/17 08:30:26.593, 100, 1, 2472, 77.92, 74, 2767, 9001
2026/08/17 08:30:26.888, 100, 1, 2472, 77.92, 74, 2767, 9001
2026/08/17 08:30:27.199, 100, 2, 2472, 75.21, 73, 2767, 11001
2026/08/17 08:30:27.495, 100, 2, 2472, 75.21, 73, 2767, 11001
2026/08/17 08:30:27.792, 100, 0, 2472, 71.96, 74, 2767, 14001
2026/08/17 08:30:28.103, 100, 0, 2472, 75.71, 74, 2767, 14001
2026/08/17 08:30:28.402, 100, 0, 2472, 75.71, 74, 2767, 14001
2026/08/17 08:30:28.699, 100, 1, 2472, 79.77, 74, 2767, 11001
2026/08/17 08:30:28.993, 100, 1, 2472, 79.77, 74, 2767, 11001
2026/08/17 08:30:29.291, 100, 1, 2472, 78.40, 73, 2767, 14001
2026/08/17 08:30:29.589, 100, 1, 2472, 74.77, 74, 2767, 11001
2026/08/17 08:30:29.883, 100, 1, 2472, 74.77, 74, 2767, 11001
2026/08/17 08:30:30.181, 100, 4, 2472, 76.80, 74, 2767, 14001
2026/08/17 08:30:30.477, 100, 4, 2472, 76.80, 74, 2767, 14001
2026/08/17 08:30:30.774, 100, 4, 2472, 83.68, 74, 2767, 14001
2026/08/17 08:30:31.071, 100, 4, 2472, 85.06, 74, 2767, 14001
2026/08/17 08:30:31.368, 100, 4, 2472, 85.06, 74, 2767, 14001
2026/08/17 08:30:31.663, 100, 4, 2472, 85.05, 74, 2767, 14001
2026/08/17 08:30:31.960, 100, 4, 2472, 85.05, 74, 2767, 14001
2026/08/17 08:30:32.255, 100, 3, 2472, 84.86, 74, 2767, 14001
2026/08/17 08:30:32.555, 100, 3, 2472, 84.86, 74, 2767, 14001
2026/08/17 08:30:32.853, 0, 0, 2472, 62.66, 66, 285, 9001
2026/08/17 08:30:33.165, 0, 0, 2472, 28.84, 65, 285, 9001
