dataset,sample_file,norad_id,seconds_from_reference,minutes_from_element_epoch,klb_error,python_sgp4_error,position_delta_km,velocity_delta_km_s
gps_operational,gps_86400.csv,45854,86400.0,2063.211552,0,0,1.0198472307125522e-08,3.505459662763537e-10
gps_operational,gps_86400.csv,46826,86400.0,2053.211543997,0,0,2.987896101922747e-08,4.28034642402161e-10
gps_operational,gps_86400.csv,48859,86400.0,2721.558427199,0,0,6.364879668719712e-08,6.03845998893238e-10
gps_operational,gps_86400.csv,55268,86400.0,2053.211543997,0,0,2.951161919952699e-08,4.5899125573887814e-10
gps_operational,gps_86400.csv,62339,86400.0,3765.098879997,0,0,1.456616152183274e-08,3.6815042477884106e-10
gps_operational,gps_86400.csv,64202,86400.0,2602.929052798,0,0,1.1219374025406338e-08,6.342476139854163e-10
gps_operational,gps_86400.csv,67588,86400.0,3173.255726397,0,0,9.266858610100233e-09,5.570671340569717e-10
gps_operational,gps_86400.csv,68791,86400.0,18302.881003197,0,0,9.60271343786417e-09,5.335824039746074e-10
gps_operational,gps_neg86400.csv,26407,-86400.0,-1408.210372802,0,0,8.702465567472133e-08,3.275507904350837e-10
gps_operational,gps_neg86400.csv,27663,-86400.0,-1072.209585603,0,0,1.7421278210991937e-08,6.280310111200391e-10
gps_operational,gps_neg86400.csv,28190,-86400.0,-1440.0,0,0,3.5842753774649006e-10,5.014262223841675e-10
gps_operational,gps_neg86400.csv,28474,-86400.0,-1342.183536001,0,0,1.0563284309715016e-08,4.5173228321140173e-10
gps_operational,gps_neg86400.csv,28874,-86400.0,-1338.1112016,0,0,5.377451792998207e-08,3.903774561852594e-10
gps_operational,gps_neg86400.csv,29486,-86400.0,-875.285856001,0,0,9.612757969262467e-08,5.155374616612001e-10
gps_operational,gps_neg86400.csv,29601,-86400.0,-747.122918403,0,0,3.465646536070913e-08,5.808855657242602e-10
gps_operational,gps_neg86400.csv,32260,-86400.0,-471.076819201,0,0,7.356258610349274e-08,7.513575200278862e-10
gps_operational,gps_neg86400.csv,32384,-86400.0,-561.110385601,0,0,6.361656065748595e-08,4.493238834826062e-10
gps_operational,gps_neg86400.csv,32711,-86400.0,-1056.630427202,0,0,9.676381757471452e-08,5.192678398387914e-10
gps_operational,gps_neg86400.csv,35752,-86400.0,-684.874296002,0,0,9.405884211373113e-08,1.3277322663017875e-10
gps_operational,gps_neg86400.csv,36585,-86400.0,-445.954233603,0,0,7.381489859850644e-08,6.634504792041042e-10
gps_operational,gps_neg86400.csv,38833,-86400.0,2275.384319997,0,0,4.011899706412964e-08,5.684392061915802e-10
gps_operational,gps_neg86400.csv,39166,-86400.0,-407.0399472,0,0,4.1299906654079784e-08,6.163247555573836e-10
gps_operational,gps_neg86400.csv,39533,-86400.0,-1127.696760003,0,0,5.321299109126217e-08,4.915130992991525e-10
gps_operational,gps_neg86400.csv,39741,-86400.0,-809.0214336,0,0,4.912596620774556e-08,5.351080029793403e-10
gps_operational,gps_neg86400.csv,40105,-86400.0,-939.9689424,0,0,4.213949705013429e-08,1.256381559307802e-10
gps_operational,gps_neg86400.csv,40294,-86400.0,-752.173142401,0,0,8.746556161040746e-08,5.462690241340725e-10
gps_operational,gps_neg86400.csv,40534,-86400.0,-951.001329601,0,0,4.30833788347112e-08,6.016459789121248e-10
gps_operational,gps_neg86400.csv,40730,-86400.0,-1183.062542403,0,0,5.956837710490416e-08,6.100782233990348e-10
gps_operational,gps_neg86400.csv,41019,-86400.0,-541.711368001,0,0,1.1365792928956137e-07,3.812178218099687e-10
gps_operational,gps_neg86400.csv,41328,-86400.0,46.677628799,0,0,6.472339923181307e-08,3.0370999588079164e-10
gps_operational,gps_neg86400.csv,43873,-86400.0,-1263.3884064,0,0,2.6534380598558168e-08,6.627622527596677e-10
gps_operational,gps_neg86400.csv,44506,-86400.0,-816.788448,0,0,1.0516629916890716e-08,4.5298735782286205e-10
gps_operational,gps_neg86400.csv,45854,-86400.0,-816.788448,0,0,1.0772222993130098e-08,4.677917007372035e-10
gps_operational,gps_neg86400.csv,46826,-86400.0,-826.788456003,0,0,2.9680276860066115e-08,5.542659234659e-10
gps_operational,gps_neg86400.csv,48859,-86400.0,-158.441572801,0,0,6.361399715811934e-08,4.892902709380929e-10
gps_operational,gps_neg86400.csv,55268,-86400.0,-826.788456003,0,0,2.9626415095553e-08,3.030207394425896e-10
gps_operational,gps_neg86400.csv,62339,-86400.0,885.098879997,0,0,1.555826984361806e-08,6.103528156807571e-10
gps_operational,gps_neg86400.csv,64202,-86400.0,-277.070947202,0,0,1.0877352375202088e-08,6.493864317435683e-10
gps_operational,gps_neg86400.csv,67588,-86400.0,293.255726397,0,0,8.76275919601061e-09,5.284971218870462e-10
gps_operational,gps_neg86400.csv,68791,-86400.0,15422.881003197,0,0,7.562508891122948e-09,4.18820772288884e-10
vallado_all_branches,branches_0.csv,5,0.0,3151507.9735008,0,0,8.219272494153596e-10,6.024856203679955e-10
vallado_all_branches,branches_0.csv,4632,0.0,1260606.880583998,0,0,1.1484634750033043e-07,3.571635687720347e-10
vallado_all_branches,branches_0.csv,8195,0.0,0.0,0,0,1.225522553237391e-09,6.702817360340264e-10
vallado_all_branches,branches_0.csv,14128,0.0,437.335934401,0,0,8.081375800067599e-08,5.141921969537185e-10
vallado_all_branches,branches_0.csv,28129,0.0,1096.4780352,0,0,8.352750208517136e-08,5.9101076057691e-10
vallado_all_branches,branches_3600.csv,5,3600.0,3151567.9735008,0,0,2.656269518315808e-07,1.5594505901597742e-10
vallado_all_branches,branches_3600.csv,4632,3600.0,1260666.880583998,0,0,1.1782770796017084e-07,4.357304466153219e-10
vallado_all_branches,branches_3600.csv,8195,3600.0,60.0,0,0,1.010122338095174e-09,4.724999795574884e-10
vallado_all_branches,branches_3600.csv,14128,3600.0,497.335934401,0,0,8.064913678429659e-08,2.787191934597671e-10
vallado_all_branches,branches_3600.csv,28129,3600.0,1156.4780352,0,0,8.347820587229072e-08,3.5196281930217983e-10
vallado_all_branches,branches_43200.csv,5,43200.0,3152227.9735008,0,0,2.5304822990501313e-07,7.708394061280024e-10
vallado_all_branches,branches_43200.csv,4632,43200.0,1261326.880583998,0,0,8.823820748757695e-08,4.642458015808782e-10
vallado_all_branches,branches_43200.csv,8195,43200.0,720.0,0,0,1.0556800837813955e-09,5.172938331184874e-10
vallado_all_branches,branches_43200.csv,14128,43200.0,1157.335934401,0,0,8.105700807051413e-08,3.00266723931359e-10
vallado_all_branches,branches_43200.csv,28129,43200.0,1816.4780352,0,0,8.283272920964647e-08,5.854708855188897e-10
vallado_all_branches,branches_60.csv,5,60.0,3151508.9735008,0,0,2.8854534650632133e-10,2.567587230937455e-10
vallado_all_branches,branches_60.csv,4632,60.0,1260607.880583998,0,0,7.697775317311116e-08,4.5646792224661305e-10
vallado_all_branches,branches_60.csv,8195,60.0,1.0,0,0,1.2878563851961463e-09,3.0529627939919886e-10
vallado_all_branches,branches_60.csv,14128,60.0,438.335934401,0,0,8.154087337408162e-08,4.833133356309534e-10
vallado_all_branches,branches_60.csv,28129,60.0,1097.4780352,0,0,8.292149867115361e-08,4.720069485998995e-10
vallado_all_branches,branches_604800.csv,5,604800.0,3161587.9735008,0,0,3.3004336553328993e-10,1.32053160837831e-10
vallado_all_branches,branches_604800.csv,4632,604800.0,1270686.880583998,0,0,9.252316637621268e-08,3.445427525819539e-10
vallado_all_branches,branches_604800.csv,8195,604800.0,10080.0,0,0,6.811307773118107e-10,5.664154502946017e-10
vallado_all_branches,branches_604800.csv,14128,604800.0,10517.335934401,0,0,8.126752831104985e-08,7.518380803732087e-10
vallado_all_branches,branches_604800.csv,28129,604800.0,11176.4780352,0,0,8.360875489090405e-08,6.020419581588572e-10
vallado_all_branches,branches_86400.csv,5,86400.0,3152947.9735008,0,0,2.5747816670669734e-07,1.5194965830609544e-10
vallado_all_branches,branches_86400.csv,4632,86400.0,1262046.880583998,0,0,1.1159967718066376e-07,4.658302957816103e-10
vallado_all_branches,branches_86400.csv,8195,86400.0,1440.0,0,0,8.862652033021787e-10,4.4798091829570886e-10
vallado_all_branches,branches_86400.csv,14128,86400.0,1877.335934401,0,0,8.136921480965885e-08,2.067291466325014e-10
vallado_all_branches,branches_86400.csv,28129,86400.0,2536.4780352,0,0,8.290633610614825e-08,6.745835144167413e-10
vallado_all_branches,branches_neg604800.csv,5,-604800.0,3141427.9735008,0,0,3.3862604236514174e-10,4.3776608847175537e-10
vallado_all_branches,branches_neg604800.csv,4632,-604800.0,1250526.880583998,0,0,8.763985157668274e-08,5.827678243850271e-10
vallado_all_branches,branches_neg604800.csv,8195,-604800.0,-10080.0,0,0,4.0463015792527646e-10,3.492811199238221e-10
vallado_all_branches,branches_neg604800.csv,14128,-604800.0,-9642.664065599,0,0,8.107567552338918e-08,4.728764374143855e-10
vallado_all_branches,branches_neg604800.csv,28129,-604800.0,-8983.5219648,0,0,8.285778613934624e-08,4.082189446371444e-10
vallado_all_branches,branches_neg86400.csv,5,-86400.0,3150067.9735008,0,0,6.05032089997187e-10,5.098395741178766e-10
vallado_all_branches,branches_neg86400.csv,4632,-86400.0,1259166.880583998,0,0,6.498795103662126e-08,3.2491923325998226e-10
vallado_all_branches,branches_neg86400.csv,8195,-86400.0,-1440.0,0,0,1.5830958446105907e-09,5.429357801025431e-10
vallado_all_branches,branches_neg86400.csv,14128,-86400.0,-1002.664065599,0,0,8.082441367005334e-08,2.44009194846383e-10
vallado_all_branches,branches_neg86400.csv,28129,-86400.0,-343.5219648,0,0,8.325486577779862e-08,5.80216434537524e-10
